County;Region;Area;Vik;Bay;Sampling_effort;Perch;Pike;Stickleback;RPD;Year;Distance;SWM;DD_N;DD_E;Depth;Turbidity;Salinity;Temperature;Secchi_cal;Zone;SWM_cat;Archipelago_position;Included;Explanation
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;23;15.15048795;0.125609913;0;1;1999;20093.65217;16956.55286;60.414148;18.151756;;;;14.18947368;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;30;13.9858586;0;0;1;2000;19655.2;21175.85197;60.416347;18.159624;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;30;4.187855965;0;0.973146272;0.811442385158571;2001;19655.2;21175.85197;60.416347;18.159624;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;10;8.175925065;0;0;1;2002;19655.2;21175.85197;60.416347;18.159624;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;30;2.725308355;0.044884724;1.511906484;0.646924023657971;2004;19684.5;25050.53636;60.41615;18.159049;;;;16.18666667;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;34;0.235294118;0.029411765;6.529411765;0.0389610390508799;2005;18129.02941;95438.19115;60.433709;18.147268;1.661764706;1.327352941;5.111764706;13.76176471;3.472108396;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;90;4.498575499;0.011111111;12.91169591;0.258859284263049;2006;19075.6;51892.3;60.422713;18.155337;2.1;0.8;5;19.3;5;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;60;2.35042735;0;0.701754386;0.770081061123288;2007;19684.1;23479.43282;60.416184;18.159032;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;31;7.94044665;0;60.78098472;0.115545419990573;2008;19608.74194;24905.8808;60.416731;18.159633;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;30;0.256410256;0;5.263157895;0.0464547676530718;2009;19684.1;23479.43282;60.416184;18.159032;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;32;0;0;73.35526316;0;2010;19538.09375;26243.17579;60.417245;18.160196;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;32;32.53205128;0.048828125;9.210526316;0.779607166662696;2011;19538.09375;26243.17579;60.417245;18.160196;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;31;5.376344086;0;41.76570458;0.11404561825667;2012;19608.74194;24905.8808;60.416731;18.159633;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;30;10.68376068;0.052083333;78.94736842;0.119708513129149;2013;19684.1;23479.43282;60.416184;18.159032;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;60;0.641025641;0.104166667;21.66666667;0.0332499106268471;2014;19684.1;23479.43282;60.416184;18.159032;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;30;2.357023442;0;14.96787419;0.136048332986768;2015;19684.1;25050.53636;60.416184;18.159032;;;;18.4;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;30;2.051282051;0;51.92982456;0.0379999999959615;2016;19655.2;21175.85197;60.414385;18.157515;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Forsmark;Forsmark;30;0;0;26.49122807;0;2017;19655.2;21175.85197;60.414385;18.157515;;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Glåbodarna;Glabodarna;5;18.96387607;0;0;1;1999;17705.6;2690.52002;60.449765;18.099881;;;;15.4;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Glåbodarna;Glabodarna;15;29.71007251;0;0.973146272;0.96828408782944;2001;17709;2815.616943;60.44966;18.1005;2;;;11.7;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Glåbodarna;Glabodarna;15;3.173248806;0;0;1;2002;17720.66667;2507.594653;60.449903;18.099469;1.203333333;;3.8;23.52666667;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Handviken;Handviken;7;0;0.615561926;91.34938978;0.00669344043117504;2012;16358;35342.26674;60.470711;18.069011;1.285714286;1.026666667;3.9;18.81428571;3.893228016;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Jungfrufjärd;Jungfrufjard;6;26.0753296;0.240752333;0;1;1999;20945;8245.566488;60.389103;18.225849;;;;16.41666667;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Jungfrufjärd;Jungfrufjard;15;32.87071852;0;0;1;2001;20903;9028.242188;60.3895;18.22517;2.1;;;10.8;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Skaten;Skaten;64;0.140625;0.03125;97.03125;0.00176820446873493;2010;17460;17512.40144;60.449202;18.112784;1.309375;1.780769231;4.4828125;19.975;2.980986582;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Skaten;Skaten;11;24.0481776;0.843795705;64.97226929;0.276995305209249;2011;16887;1569.751998;60.458475;18.098718;1.336363636;1.79;4.672727273;19.87272727;2.930043522;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Skaten;Skaten;17;0;0.30416001;65.3437089;0.00463320462720562;2012;16810.35294;18313.03125;60.459461;18.097283;1.364705882;1.242777778;3.541176471;18.54705882;3.981921738;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Skaten;Skaten;10;3.016253436;1.895930731;58.60149533;0.0773405698725425;2013;16645.8;8937.899615;60.460511;18.098684;1.46;1.253333333;4.52;19.59;3.172653546;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Skaten;Skaten;15;0;0.066666667;9.666666667;0.0068493151022706;2014;16724.93333;1657.554447;60.462066;18.091354;0.733333333;4.843333333;4.466666667;;1.10306785;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Skaten;Skaten;12;0.916666667;0.25;95.08333333;0.0121212121250531;2015;16622.16667;1702.467918;60.460632;18.099238;1.416666667;1.632222222;3.154545455;20.9;2.690666805;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Skaten;Skaten;11;0.090909091;0;134.5454545;0.000675219447222778;2017;16591;1236.031006;60.460921;18.098681;1.6;1.5875;4.53;19.54;2.707836924;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Forsmark;Stångskärsviken;Stangskarsviken;12;12.24750329;0.120376166;17.84101499;0.409411853125186;1999;19002;19347.82031;60.426854;18.14059;;;;15.15;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Stångskärsviken;Stangskarsviken;14;13.59963774;0;0;1;2002;18972;20466.50617;60.427236;18.140618;1.528571429;;;22.67857143;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Stångskärsviken;Stangskarsviken;18;1.322187002;0;5.427925588;0.195876288635357;2003;18979.22222;20708.40506;60.427185;18.140371;1.4;;;20.30625;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Stångskärsviken;Stangskarsviken;18;4.125223447;0;0;1;2004;18988.72222;19724.37625;60.427074;18.140552;1.683333333;;;21.45882353;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Stångskärsviken;Stangskarsviken;18;12.63349681;0;52.59659895;0.193675889369873;2005;18976.11111;17470.08123;60.427178;18.140638;2.083333333;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Stångskärsviken;Stangskarsviken;17;3.548905466;0;1.364963641;0.722222222188305;2006;18958.23529;19833.60116;60.427345;18.140485;1.652941176;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Stångskärsviken;Stangskarsviken;18;1.289132327;0;28.3609112;0.0434782608607669;2007;18952;18557.59797;60.42736;18.140618;2;;;18.9;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Stångskärsviken;Stangskarsviken;18;0;0;1.289132327;0;2008;18949.44444;18719.39445;60.427358;18.140689;1.833333333;;;;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Tixelfjärden;Tixelfjarden;24;22.32206246;0.120376166;0;1;1999;20559.16667;12188.76156;60.385993;18.254174;;;;19.70416667;;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Forsmark;Vedlösa;Vedlosa;5;0;0;99.2;0;2017;13609;20843.32031;60.515437;18.001978;2.24;1.05;4.9;19.18;3.783186696;outer;exposed;outer exposed;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;7;8.804656746;1.444513997;0;1;1999;21110;4968.936523;60.38191;18.249668;;;;14.9;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;15;7.901615029;0.288902799;0;1;2001;21048;6724.928223;60.38242;18.25;2.285714286;;;12.7;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;19;10.64708481;0.763302036;1.285561324;0.898742393495452;2002;21117;4682.972245;60.38197;18.249237;1.934210526;;;23.72631579;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;26;5.034481278;3.62568467;0;1;2003;21082.92308;4806.110201;60.382282;18.249174;;;;;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;26;0.178495245;0.892476227;7.853790794;0.120000000008964;2004;21134.11538;4400.411602;60.381858;18.248938;1.757692308;;;19.11923077;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;25;8.724847591;0.556905165;18.37787046;0.335570469760805;2005;21124.76;4532.619526;60.382002;18.248822;2.244;;;;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;26;2.67742868;1.606457208;120.6627858;0.0342857142981539;2006;21109.38462;4394.709717;60.38213;18.24887;1.784615385;;;;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;26;0.356990491;0.178495245;66.93571699;0.00793650793768422;2007;21122.23077;4518.504634;60.382001;18.249047;2.15;;;19.8;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;26;0;0;33.73560136;0;2008;21113.03846;4635.660311;60.382074;18.249032;1.919230769;;;;;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;6;24.75134068;1.546958793;13.92262913;0.653846153891098;2011;21107.66667;3945.903493;60.382157;18.248832;1.616666667;1.6;5.05;20.88333333;2.706624427;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;6;2.87262232;0;83.16241617;0.0333889816337316;2012;21132.83333;3644.681244;60.382012;18.248523;1.683333333;1.216666667;4.4;19.43333333;3.358119019;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Hatten;Hatten;6;3.166666667;0.166666667;17.5;0.16000000002688;2014;21131.5;4374.453044;60.381871;18.249074;1.789166667;2.600277778;5;19.21666667;1.84039945;outer;sheltered;outer sheltered;1;
Uppsala;Forsmark;Kallriga;Inre Kallrigafjarden;Inre Kallrigafjarden;30;6.346497611;1.208561557;0;1;2003;26160.4;3352.531755;60.34202;18.238668;0.753333333;;;19.68823529;;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Inre Kallrigafjarden;Inre Kallrigafjarden;40;0.025;0.05;22.325;0.00334821428571429;2010;24229.275;3555.328432;60.362072;18.262314;1.2625;3.68962963;4.358064516;19.41875;1.523891076;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Inre Kallrigafjarden;Inre Kallrigafjarden;9;18.56350551;0;1.546958793;0.923076923053973;2011;24572.77778;2632.953939;60.358869;18.258484;1.2375;1.228333333;4.966666667;19.4;3.121164891;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Inre Kallrigafjarden;Inre Kallrigafjarden;9;3.638654939;0;0;1;2012;24431.11111;3034.695279;60.357987;18.259723;1.288888889;1.473333333;3.611111111;19.17777778;2.876367651;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Inre Kallrigafjarden;Inre Kallrigafjarden;9;36.57805754;0.095754077;21.16165109;0.634105960261666;2013;24087.55556;3010.244792;60.363192;18.267619;1.566666667;2.33;4.766666667;18.71111111;2.085408884;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Inre Kallrigafjarden;Inre Kallrigafjarden;8;60.125;0.5;63.25;0.489404641775984;2015;24206.375;2526.370163;60.36397;18.267446;1.375;1.455;4.6375;22.175;2.972800565;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Inre Kallrigafjarden;Inre Kallrigafjarden;15;1.133333333;0;377.7333333;0.00299137779280497;2017;24602.64206;2697.494668;60.371843;18.256788;1.546666667;2.951666667;4.821428571;19.53333333;1.639515256;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;21;16.4328956;0;0;1;2002;24123.04762;2141.475772;60.371387;18.275927;1.121428571;;;23.91904762;;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;31;3.070885941;0.46783028;6.303397457;0.359548399538411;2003;24243.6129;1817.854409;60.372282;18.277311;;;;;;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;32;0;0.43508216;3.480657284;0.111111110997609;2004;24174.8125;1979.331533;60.371757;18.276517;1.021875;;;23.521875;;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;32;9.861862303;1.160219095;21.46405325;0.339285714272522;2005;24216.71875;1896.375347;60.372102;18.276768;1.65625;;;;;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;33;1.12506094;0.703163088;17.29781195;0.0955882353302556;2006;24185;1918.485897;60.371956;18.276187;0.972727273;;;;;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;32;0;0;24.07454621;0;2007;24186.125;1963.989727;60.371937;18.276366;1.25625;;;;;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;32;1.015191708;0.145027387;17.69334119;0.0615384615670217;2008;24183.4375;1990.111816;60.37191;18.276189;1.321875;;;20;;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;5;0;0;8;0;2010;24242;1761.511816;60.372358;18.27608;0.94;;;;2.1;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;5;22.27620661;0;1.856350551;0.923076923070548;2011;24226.4;1873.70481;60.372352;18.276314;1.08;1.983333333;5.02;20.48;2.292310617;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Långörsviken;Langorsviken;5;0.861786696;0;54.63727653;0.0155279503095518;2012;24161.8;2002.137964;60.371664;18.276;1.28;2.186666667;3.68;20.5;2.089853321;inner;sheltered;inner sheltered;1;
Uppsala;Forsmark;Kallriga;Stenskär;Stenskar;5;11.89265641;0.172357339;0.344714678;0.972222222264752;2012;22788.2;7404.356152;60.353914;18.314576;1.34;2.163333333;2.6;20.7;2.101614024;outer;sheltered;outer sheltered;1;
Uppsala;Galtfjärden;Galtfjärden;Askholmsviken;Askholmsviken;17;8.39977625;0;0;1;2002;22263.17647;1951.445463;60.157396;18.500829;0.826470588;;3.9;22.82352941;;inner;sheltered;inner sheltered;1;
Uppsala;Gräsö;Gräsö;Bodskärets gloflada;Bodskarets gloflada;17;0.818978184;0;12.55766549;0.0612244897867644;2007;13122.11765;409.6820697;60.280359;18.701726;0.905882353;;;;;outer;sheltered;outer sheltered;1;
Uppsala;Gräsö;Gräsö;Bry 3;Bry 3;18;2.320438189;0;7.992620429;0.224999999995152;2006;6504.444444;703.2936028;60.431895;18.585194;1.144444444;;;;;outer;sheltered;outer sheltered;1;
